Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_791.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_826.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_856.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_891.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_923.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_958.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_07_59_990.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_025.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_056.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_091.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_123.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_156.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_188.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_226.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_257.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_293.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_324.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_358.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_390.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_425.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_456.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_491.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_523.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_557.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_589.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_624.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_656.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_691.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_723.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_757.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_789.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_824.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_856.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_891.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_923.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_957.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_00_989.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_024.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_056.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_091.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_123.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_157.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_190.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_224.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_255.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_289.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_324.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_357.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_389.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_427.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_458.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_493.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_525.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_560.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_592.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_626.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_657.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_693.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_725.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_759.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_791.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_826.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_857.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_893.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_924.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_959.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_01_990.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_026.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_057.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_093.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_124.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_159.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_190.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_226.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_257.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_290.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_321.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_355.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_391.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_423.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_455.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_489.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_524.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_557.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_589.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_623.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_655.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_693.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_723.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_757.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_789.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_825.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_856.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_891.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_921.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_960.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_02_991.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_025.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_056.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_091.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_123.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_157.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_190.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_221.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_255.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_288.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_321.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_360.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_389.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_422.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_455.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_489.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_524.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_560.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_590.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_626.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_657.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_689.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_721.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_759.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_791.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_826.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_857.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_894.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_925.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_960.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_03_992.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_027.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_058.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_094.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_124.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_159.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_191.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_226.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_04_257.jpg;0;0;0;0;113.1824;13.69685;0.33526;271.6321;0.04374452
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_07_626.jpg;0;0;0;0;113.1824;13.69685;0.3330896;271.6321;0.04343157
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_07_693.jpg;0;0;0;0;113.1824;13.69685;0.3247188;271.6321;0.0422493
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_07_755.jpg;0;0;0;0;113.1824;13.69685;0.310732;271.6321;0.04030091
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_07_822.jpg;0;0;0;0;113.1824;13.69684;0.291795;271.6321;0.03769248
D:\EDU\UDACITY\ROBOTICS\ROVER\RoboND-Rover-Project\IMG\robocam_2018_02_15_19_08_07_894.jpg;0;0;0;0;113.1824;13.69683;0.2600935;271.6321;0.0333815
